pos_x, pos_y, pos_z, pos_yaw, time
-22.172604,15.643767,1.238923,-3.006687,25.197556
-22.108362,15.646143,1.238878,-3.001446,25.212581
-22.043495,15.648860,1.238826,-2.996158,25.228271
-21.978004,15.651925,1.238769,-2.990824,25.243297
-21.911890,15.655349,1.238709,-2.985443,25.259367
-21.845158,15.659139,1.238648,-2.980015,25.275409
-21.777807,15.663305,1.238588,-2.974539,25.290329
-21.777807,15.663305,1.238588,-2.974539,25.306398
-21.709843,15.667858,1.238530,-2.969017,25.322181
-21.641268,15.672809,1.238475,-2.963446,25.336386
-21.572084,15.678167,1.238424,-2.957828,25.352597
-21.502296,15.683945,1.238378,-2.952162,25.368627
-21.431910,15.690154,1.238337,-2.946447,25.384205
-21.360928,15.696805,1.238302,-2.940685,25.399328
-21.289352,15.703910,1.238271,-2.934874,25.413567
-21.217194,15.711481,1.238246,-2.929015,25.430105
-21.144451,15.719530,1.238225,-2.923107,25.445565
-21.071135,15.728069,1.238210,-2.917152,25.460577
-20.997236,15.737110,1.238198,-2.911147,25.475658
-20.922781,15.746664,1.238190,-2.905094,25.492244
-20.847767,15.756743,1.238185,-2.898993,25.507412
-20.847767,15.756743,1.238185,-2.892844,25.522463
-20.772196,15.767360,1.238182,-2.892844,25.538620
-20.696077,15.778524,1.238182,-2.886647,25.554326
-20.619415,15.790250,1.238183,-2.880401,25.569187
-20.542215,15.802547,1.238186,-2.874108,25.584470
-20.464485,15.815429,1.238189,-2.867766,25.599504
-20.386229,15.828905,1.238193,-2.861376,25.614335
-20.307453,15.842987,1.238197,-2.854939,25.631387
-20.228165,15.857686,1.238201,-2.848454,25.645550
-20.148369,15.873013,1.238205,-2.841922,25.660191
-20.068071,15.888982,1.238209,-2.835342,25.675293
-19.987280,15.905600,1.238212,-2.828714,25.690423
-19.987280,15.905600,1.238212,-2.828714,25.705214
-19.906000,15.922879,1.238214,-2.822039,25.720293
-19.824240,15.940831,1.238216,-2.815317,25.735429
-19.742004,15.959466,1.238218,-2.808548,25.750071
-19.659300,15.978796,1.238220,-2.801732,25.765724
-19.576136,15.998830,1.238221,-2.794870,25.781347
-19.492516,16.019581,1.238222,-2.787960,25.796485
-19.408449,16.041056,1.238223,-2.781003,25.812208
-19.323942,16.063271,1.238224,-2.774000,25.827402
-19.239002,16.086231,1.238226,-2.766950,25.842061
-19.153635,16.109953,1.238227,-2.759854,25.859112
-19.067850,16.134443,1.238230,-2.752711,25.874204
-18.981655,16.159714,1.238233,-2.745521,25.890136
-18.981655,16.159714,1.238233,-2.745521,25.905507
-18.895058,16.185776,1.238236,-2.738285,25.922498
-18.808064,16.212639,1.238240,-2.731002,25.937618
-18.720682,16.240316,1.238245,-2.723673,25.952318
-18.632925,16.268818,1.238251,-2.716298,25.968457
-18.544794,16.298153,1.238258,-2.708875,25.984039
-18.456305,16.328335,1.238266,-2.701407,26.000083
-18.367460,16.359373,1.238274,-2.693892,26.014284
-18.278273,16.391279,1.238283,-2.686331,26.030400
-18.188751,16.424063,1.238293,-2.678723,26.045428
-18.098906,16.457737,1.238303,-2.671069,26.060259
-18.008743,16.492311,1.238314,-2.663369,26.075811
-17.918276,16.527798,1.238326,-2.655622,26.092911
-17.827515,16.564205,1.238337,-2.647828,26.108499
-17.736467,16.601545,1.238349,-2.639989,26.124507
-17.736467,16.601545,1.238349,-2.639989,26.138613
-17.645147,16.639832,1.238361,-2.632103,26.155335
-17.553566,16.679070,1.238373,-2.624170,26.169579
-17.461731,16.719275,1.238385,-2.616191,26.185249
-17.369654,16.760456,1.238396,-2.608166,26.201118
-17.277349,16.802624,1.238407,-2.600094,26.215566
-17.184830,16.845789,1.238418,-2.591976,26.231558
-17.092102,16.889963,1.238429,-2.583812,26.247194
-16.999184,16.935154,1.238439,-2.575601,26.262294
-16.906086,16.981375,1.238448,-2.567344,26.277451
-16.812820,17.028633,1.238456,-2.559040,26.292166
-16.719398,17.076939,1.238464,-2.550688,26.308676
-16.625834,17.126297,1.238472,-2.542285,26.323812
-16.625834,17.126297,1.238472,-2.542285,26.339352
-16.532139,17.176720,1.238478,-2.533830,26.353457
-16.438326,17.228214,1.238484,-2.525326,26.368877
-16.344320,17.280842,1.238489,-2.516763,26.383588
-16.250313,17.334511,1.238494,-2.508159,26.399133
-16.156229,17.389280,1.238498,-2.499505,26.414389
-16.062084,17.445162,1.238501,-2.490802,26.429082
-15.967895,17.502163,1.238504,-2.482051,26.444331
-15.873672,17.560293,1.238507,-2.473250,26.460482
-15.779435,17.619564,1.238509,-2.464401,26.474803
-15.685198,17.679985,1.238510,-2.455503,26.490229
-15.590978,17.741562,1.238512,-2.446557,26.507315
-15.590978,17.741562,1.238512,-2.446557,26.522331
-15.496788,17.804304,1.238513,-2.437561,26.538433
-15.402648,17.868223,1.238514,-2.428517,26.553500
-15.308573,17.933327,1.238515,-2.419424,26.568211
-15.214581,17.999620,1.238516,-2.410283,26.583291
-15.120687,18.067118,1.238517,-2.401093,26.598849
-15.026910,18.135822,1.238518,-2.391854,26.614026
-14.933267,18.205742,1.238519,-2.382567,26.631050
-14.839775,18.276886,1.238520,-2.373230,26.645591
-14.746453,18.349262,1.238521,-2.363845,26.662667
-14.653319,18.422878,1.238523,-2.354411,26.677719
-14.560392,18.497738,1.238525,-2.344928,26.692613
-14.467687,18.573849,1.238527,-2.335399,26.708116
-14.375224,18.651215,1.238529,-2.325823,26.724138
-14.375224,18.651215,1.238529,-2.316200,26.740260
-14.283021,18.729845,1.238532,-2.316200,26.754420
-14.191097,18.809744,1.238535,-2.306532,26.770810
-14.099473,18.890917,1.238538,-2.296819,26.785339
-14.008166,18.973368,1.238542,-2.287059,26.800248
-13.917197,19.057106,1.238546,-2.277255,26.815670
-13.826587,19.142132,1.238550,-2.267405,26.832324
-13.736355,19.228453,1.238555,-2.257509,26.846850
-13.646522,19.316074,1.238559,-2.247569,26.863409
-13.557038,19.405069,1.238565,-2.237576,26.878074
-13.468066,19.495300,1.238570,-2.227545,26.894278
-13.379555,19.586843,1.238575,-2.217469,26.909297
-13.291527,19.679703,1.238581,-2.207349,26.925296
-13.204003,19.773876,1.238587,-2.197183,26.940325
-13.204003,19.773876,1.238587,-2.186973,26.957118
-13.117006,19.869373,1.238593,-2.186973,26.971338
-13.030558,19.966190,1.238599,-2.176718,26.987727
-12.944679,20.064335,1.238605,-2.166418,27.002492
-12.859393,20.163805,1.238611,-2.156074,27.018730
-12.774723,20.264605,1.238618,-2.145685,27.034503
-12.690690,20.366734,1.238624,-2.135251,27.049034
-12.607318,20.470194,1.238631,-2.124773,27.064999
-12.524631,20.574984,1.238637,-2.114251,27.080166
-12.442651,20.681105,1.238644,-2.103684,27.095568
-12.361402,20.788557,1.238651,-2.093073,27.112119
-12.280907,20.897343,1.238657,-2.082418,27.126632
-12.201189,21.007456,1.238664,-2.071719,27.142320
-12.122274,21.118896,1.238670,-2.060976,27.157439
-12.122274,21.118896,1.238670,-2.060976,27.171145
-12.044186,21.231667,1.238677,-2.050188,27.187253
-11.966949,21.345760,1.238683,-2.039357,27.202677
-11.890585,21.461176,1.238690,-2.028482,27.218201
-11.815121,21.577913,1.238696,-2.017564,27.233233
-11.740581,21.695965,1.238703,-2.006602,27.248526
-11.666989,21.815331,1.238709,-1.995596,27.265027
-11.594372,21.936005,1.238716,-1.984546,27.280081
-11.522753,22.057983,1.238722,-1.973453,27.295345
-11.452158,22.181263,1.238728,-1.962317,27.310898
-11.382612,22.305836,1.238735,-1.951138,27.326416
-11.314142,22.431694,1.238741,-1.939916,27.342470
-11.246775,22.558834,1.238747,-1.928651,27.357040
-11.180534,22.687246,1.238753,-1.917344,27.373096
-11.180534,22.687246,1.238753,-1.917344,27.389464
-11.115447,22.816921,1.238759,-1.905994,27.405370
-11.051539,22.947853,1.238765,-1.894602,27.421391
-10.988584,23.080582,1.238771,-1.883121,27.437456
-10.927117,23.214005,1.238776,-1.871645,27.453071
-10.866909,23.348654,1.238782,-1.860127,27.467265
-10.807983,23.484522,1.238788,-1.848568,27.483294
-10.750367,23.621595,1.238794,-1.836967,27.498420
-10.694086,23.759867,1.238800,-1.825325,27.513489
-10.639166,23.899321,1.238806,-1.813642,27.529027
-10.585633,24.039946,1.238813,-1.801918,27.544859
-10.533513,24.181730,1.238819,-1.790153,27.560367
-10.482831,24.324661,1.238826,-1.778347,27.575330
-10.433614,24.468723,1.238833,-1.766501,27.592100
-10.385886,24.613905,1.238841,-1.754614,27.607176
-10.385886,24.613905,1.238841,-1.754614,27.622276
-10.339674,24.760187,1.238848,-1.742687,27.636452
-10.294760,24.908396,1.238856,-1.730652,27.651649
-10.251663,25.056847,1.238865,-1.718645,27.668333
-10.210159,25.206352,1.238873,-1.706598,27.683490
-10.170272,25.356897,1.238882,-1.694511,27.699029
-10.132027,25.508467,1.238891,-1.682385,27.713285
-10.095448,25.661037,1.238901,-1.670219,27.728690
-10.060559,25.814594,1.238911,-1.658013,27.745254
-10.027383,25.969114,1.238921,-1.645767,27.760286
-9.995943,26.124578,1.238932,-1.633479,27.776483
-9.966263,26.280964,1.238943,-1.621149,27.792054
-9.966263,26.280964,1.238943,-1.608779,27.807173
-9.938367,26.438253,1.238954,-1.596366,27.823207
-9.912279,26.596420,1.238965,-1.596366,27.839260
-9.888022,26.755444,1.238976,-1.583912,27.855145
-9.865621,26.915300,1.238988,-1.571417,27.870771
-9.845097,27.075968,1.238999,-1.558880,27.887214
-9.826475,27.237419,1.239011,-1.546301,27.902402
-9.809778,27.399633,1.239023,-1.533682,27.916060
-9.795028,27.562582,1.239036,-1.521021,27.932275
-9.782248,27.726242,1.239048,-1.508320,27.947349
-9.771460,27.890587,1.239061,-1.495578,27.962727
-9.762686,28.055588,1.239074,-1.482795,27.978346
-9.755946,28.221220,1.239087,-1.469972,27.993884
-9.751263,28.387455,1.239100,-1.457108,28.009413
-9.748657,28.554264,1.239114,-1.444205,28.024382
-9.748148,28.721617,1.239128,-1.431262,28.041653
-9.749757,28.889488,1.239142,-1.418279,28.057160
-9.749757,28.889488,1.239142,-1.418279,28.073220
-9.753502,29.057844,1.239157,-1.405257,28.088322
-9.759403,29.226658,1.239172,-1.392195,28.103452
-9.767475,29.395899,1.239187,-1.379097,28.119064
-9.777733,29.565552,1.239203,-1.365965,28.134134
-9.790188,29.735556,1.239219,-1.352804,28.150273
-9.804853,29.905893,1.239236,-1.339616,28.165074
-9.821744,30.076534,1.239253,-1.326402,28.180448
-9.840873,30.247444,1.239270,-1.313166,28.195417
-9.862252,30.418594,1.239288,-1.299907,28.212503
-9.885896,30.589951,1.239306,-1.286627,28.227052
-9.911815,30.761477,1.239324,-1.273328,28.243286
-9.940020,30.933144,1.239342,-1.260009,28.258343
-9.940020,30.933144,1.239342,-1.246673,28.273492
-9.970524,31.104914,1.239360,-1.246673,28.289006
-10.003336,31.276756,1.239379,-1.233319,28.304403
-10.038466,31.448635,1.239397,-1.219947,28.318656
-10.075925,31.620516,1.239416,-1.206559,28.335311
-10.115720,31.792364,1.239434,-1.193155,28.350466
-10.157860,31.964144,1.239452,-1.179735,28.365781
-10.202352,32.135818,1.239471,-1.166300,28.380888
-10.249203,32.307358,1.239489,-1.152849,28.396413
-10.298419,32.478722,1.239506,-1.139384,28.412120
-10.350007,32.649876,1.239524,-1.125904,28.428277
-10.403972,32.820782,1.239542,-1.112409,28.443883
-10.460317,32.991405,1.239559,-1.098901,28.460420
-10.519046,33.161709,1.239576,-1.085379,28.475381
-10.580163,33.331657,1.239594,-1.071844,28.490907
-10.643671,33.501213,1.239611,-1.058295,28.506448
-10.643671,33.501213,1.239611,-1.058295,28.523288
-10.709571,33.670341,1.239627,-1.044733,28.537463
-10.777864,33.839001,1.239644,-1.031158,28.554159
-10.848554,34.007160,1.239661,-1.017570,28.569230
-10.921637,34.174778,1.239678,-1.003971,28.584405
-10.997112,34.341816,1.239694,-0.990359,28.600369
-11.074982,34.508240,1.239711,-0.976734,28.615835
-11.155242,34.674011,1.239728,-0.963099,28.631413
-11.237890,34.839092,1.239744,-0.949451,28.646746
-11.322925,35.003445,1.239761,-0.935792,28.662771
-11.410340,35.167034,1.239777,-0.922122,28.677855
-11.500134,35.329823,1.239793,-0.908440,28.693620
-11.592299,35.491768,1.239810,-0.894747,28.709126
-11.686831,35.652836,1.239826,-0.881044,28.725600
-11.783725,35.812988,1.239842,-0.867330,28.740107
-11.783725,35.812988,1.239842,-0.867330,28.756480
-11.882972,35.972191,1.239858,-0.853605,28.772041
-11.984565,36.130402,1.239874,-0.839870,28.788093
-12.088495,36.287582,1.239890,-0.826124,28.803261
-12.194755,36.443699,1.239906,-0.812369,28.818311
-12.303327,36.598721,1.239922,-0.798610,28.834601
-12.414200,36.752609,1.239939,-0.784849,28.849127
-12.527358,36.905338,1.239955,-0.771091,28.864500
-12.642786,37.056870,1.239972,-0.757339,28.880092
-12.760469,37.207172,1.239988,-0.743596,28.896349
-12.880391,37.356213,1.240005,-0.729864,28.910366
-13.002534,37.503963,1.240022,-0.716147,28.925143
-13.126882,37.650383,1.240040,-0.702446,28.942182
-13.253417,37.795448,1.240057,-0.688762,28.957400
-13.253417,37.795448,1.240057,-0.688762,28.973031
-13.382121,37.939125,1.240074,-0.675099,28.987366
-13.512977,38.081379,1.240091,-0.661457,29.003297
-13.645965,38.222183,1.240108,-0.647838,29.019032
-13.781066,38.361504,1.240125,-0.634241,29.033597
-13.918260,38.499313,1.240141,-0.620670,29.050147
-14.057528,38.635582,1.240157,-0.607123,29.065474
-14.198846,38.770279,1.240173,-0.593602,29.080410
-14.342196,38.903374,1.240189,-0.580107,29.095182
-14.487556,39.034840,1.240205,-0.566638,29.110832
-14.634906,39.164650,1.240220,-0.553196,29.125378
-14.784220,39.292770,1.240234,-0.539781,29.142030
-14.784220,39.292770,1.240234,-0.526377,29.156262
-14.935658,39.419327,1.240249,-0.526377,29.173236
-15.088839,39.543995,1.240263,-0.513015,29.189298
-15.243916,39.666897,1.240277,-0.499681,29.204121
-15.400867,39.788002,1.240291,-0.486374,29.219434
-15.559667,39.907291,1.240305,-0.473093,29.234695
-15.720291,40.024738,1.240319,-0.459840,29.250215
-15.882716,40.140312,1.240333,-0.446613,29.265468
-16.046917,40.253998,1.240347,-0.433414,29.281042
-16.212866,40.365765,1.240360,-0.420241,29.296342
-16.380539,40.475590,1.240374,-0.407095,29.311968
-16.549911,40.583454,1.240388,-0.393975,29.327334
-16.720957,40.689335,1.240402,-0.380882,29.344148
-16.893646,40.793205,1.240415,-0.367815,29.359230
-17.067953,40.895046,1.240429,-0.354775,29.374541
-17.067953,40.895046,1.240429,-0.354775,29.390103
-17.243853,40.994839,1.240443,-0.341760,29.404345
-17.421318,41.092560,1.240457,-0.328772,29.421407
-17.600319,41.188190,1.240471,-0.315810,29.436520
-17.780830,41.281708,1.240484,-0.302873,29.450832
-17.962822,41.373100,1.240498,-0.289963,29.465962
-18.146265,41.462337,1.240511,-0.277078,29.481450
-18.331135,41.549412,1.240525,-0.264218,29.498487
-18.517401,41.634300,1.240538,-0.251384,29.513170
-18.705034,41.716984,1.240550,-0.238575,29.529309
-18.894005,41.797447,1.240562,-0.225791,29.545192
-19.084284,41.875675,1.240574,-0.213032,29.560343
-19.275846,41.951653,1.240586,-0.200297,29.576363
-19.468658,42.025356,1.240597,-0.187587,29.591990
-19.662691,42.096779,1.240607,-0.174901,29.608144
-19.857914,42.165901,1.240617,-0.162240,29.623013
-19.857914,42.165901,1.240617,-0.162240,29.638263
-20.054300,42.232708,1.240627,-0.149602,29.654033
-20.251818,42.297184,1.240636,-0.136988,29.671404
-20.450438,42.359322,1.240645,-0.124397,29.686486
-20.650127,42.419102,1.240653,-0.111830,29.702297
-20.850861,42.476509,1.240661,-0.099285,29.716813
-21.052780,42.531586,1.240668,-0.086753,29.732546
-21.255503,42.584217,1.240675,-0.074254,29.748057
-21.459177,42.634445,1.240681,-0.061777,29.762776
-21.663771,42.682251,1.240688,-0.049323,29.778396
-21.869253,42.727631,1.240694,-0.036890,29.793057
-22.075594,42.770573,1.240699,-0.024479,29.809172
-22.282761,42.811062,1.240705,-0.012089,29.825835
-22.490723,42.849094,1.240710,0.000279,29.840343
-22.699150,42.884296,1.240705,0.012378,29.857238
-22.699150,42.884296,1.240705,0.012378,29.871838
-22.907848,42.916615,1.240687,0.024173,29.888329
-23.116686,42.946033,1.240657,0.035660,29.902713
-23.325575,42.972553,1.240618,0.046842,29.919273
-23.534449,42.996181,1.240574,0.057732,29.933292
-23.743275,43.016937,1.240530,0.068343,29.948435
-23.952030,43.034832,1.240490,0.078690,29.964550
-24.160690,43.049873,1.240458,0.088787,29.981147
-24.369015,43.062073,1.240432,0.098611,29.995253
-24.576979,43.071445,1.240416,0.108179,30.010834
-24.784559,43.077995,1.240414,0.117505,30.026378
-24.991741,43.081738,1.240429,0.126602,30.042504
-25.198505,43.082676,1.240462,0.135481,30.058047
-25.198505,43.082676,1.240462,0.144152,30.073648
-25.404831,43.080814,1.240516,0.144152,30.088163
-25.610703,43.076157,1.240590,0.152622,30.103544
-25.816097,43.068707,1.240685,0.160897,30.119067
-26.021009,43.058510,1.240800,0.168952,30.135132
-26.225428,43.045628,1.240935,0.176750,30.150340
-26.429346,43.030113,1.241089,0.184255,30.166117
-26.632757,43.012016,1.241259,0.191432,30.180465
-26.835651,42.991371,1.241443,0.198247,30.195385
-27.038034,42.968269,1.241637,0.204630,30.211451
-27.239904,42.942795,1.241838,0.210510,30.225961
-27.441267,42.915024,1.242043,0.215819,30.243026
-27.642115,42.885017,1.242247,0.220492,30.258383
-27.642115,42.885017,1.242247,0.224466,30.272538
-27.842443,42.852848,1.242445,0.224466,30.287912
-28.042248,42.818573,1.242632,0.227678,30.304168
-28.241516,42.782261,1.242804,0.230063,30.318565
-28.440241,42.743980,1.242957,0.231555,30.333261
-28.638414,42.703800,1.243087,0.232086,30.349316
-28.836023,42.661800,1.243191,0.231585,30.364630
-29.033058,42.618069,1.243267,0.229977,30.380814
-29.229513,42.572701,1.243313,0.227186,30.396270
-29.425377,42.525791,1.243329,0.223130,30.411591
-29.620640,42.477451,1.243314,0.217725,30.427830
-29.815331,42.427788,1.243270,0.210879,30.442883
-30.009468,42.376911,1.243198,0.202496,30.459444
-30.203142,42.325138,1.243103,0.192622,30.475072
-30.396484,42.272930,1.242991,0.181397,30.491050
-30.396484,42.272930,1.242991,0.168946,30.506081
-30.589600,42.220715,1.242865,0.168946,30.522232
-30.782679,42.169163,1.242733,0.155623,30.536356
-30.975859,42.118832,1.242597,0.141714,30.553417
-31.169230,42.070133,1.242459,0.127426,30.567606
-31.362835,42.023376,1.242318,0.112904,30.583345
-31.556696,41.978771,1.242172,0.098256,30.598517
-31.750799,41.936386,1.242021,0.083611,30.613502
-31.945126,41.896263,1.241863,0.069061,30.630081
-32.139648,41.858421,1.241701,0.054667,30.644327
-32.334335,41.822865,1.241534,0.040470,30.659456
-32.529156,41.789597,1.241367,0.026489,30.674927
-32.724075,41.758606,1.241202,0.012733,30.690377
-32.919056,41.729889,1.241043,-0.000803,30.706363
-32.919056,41.729889,1.241043,-0.000803,30.721621
-33.114071,41.703438,1.240893,-0.014131,30.737181
-33.309078,41.679245,1.240757,-0.027266,30.752321
-33.504044,41.657303,1.240635,-0.040230,30.767537
-33.698940,41.637600,1.240531,-0.053035,30.782346
-33.893738,41.620110,1.240447,-0.065686,30.797407
-34.088402,41.604813,1.240383,-0.078195,30.812958
-34.282906,41.591705,1.240339,-0.090577,30.828513
-34.477222,41.580784,1.240315,-0.102846,30.844163
-34.671326,41.572052,1.240309,-0.115021,30.859392
-34.865185,41.565517,1.240318,-0.127120,30.874577
-34.865185,41.565517,1.240318,-0.139164,30.890091
-35.058777,41.561195,1.240340,-0.139164,30.905398
-35.252071,41.559101,1.240372,-0.151171,30.920068
-35.445042,41.559250,1.240412,-0.163161,30.936312
-35.637665,41.561665,1.240458,-0.175153,30.951390
-35.829910,41.566364,1.240507,-0.187163,30.966605
-36.021751,41.573380,1.240558,-0.199208,30.981311
-36.213165,41.582726,1.240609,-0.211303,30.997371
-36.404118,41.594418,1.240660,-0.223466,31.012455
-36.594589,41.608471,1.240711,-0.235714,31.028026
-36.784554,41.624897,1.240762,-0.248062,31.043276
-36.973980,41.643719,1.240814,-0.260517,31.059323
-37.162842,41.664948,1.240867,-0.273089,31.074462
-37.351116,41.688595,1.240923,-0.285781,31.091327
-37.351116,41.688595,1.240923,-0.285781,31.105188
-37.538773,41.714684,1.240983,-0.298593,31.120304
-37.725780,41.743225,1.241048,-0.311526,31.137271
-37.912113,41.774227,1.241119,-0.324575,31.153017
-38.097744,41.807686,1.241197,-0.337721,31.168752
-38.282654,41.843590,1.241283,-0.350950,31.184491
-38.466812,41.881935,1.241378,-0.364246,31.200032
-38.650196,41.922714,1.241482,-0.377595,31.214784
-38.832775,41.965923,1.241593,-0.390984,31.230333
-39.014515,42.011551,1.241713,-0.404402,31.245569
-39.195396,42.059586,1.241838,-0.417838,31.261589
-39.375385,42.110023,1.241969,-0.431282,31.278287
-39.554447,42.162846,1.242102,-0.444726,31.292577
-39.732559,42.218040,1.242237,-0.458162,31.309088
-39.909687,42.275593,1.242371,-0.471583,31.323191
-39.909687,42.275593,1.242371,-0.484985,31.340290
-40.085800,42.335487,1.242502,-0.484985,31.356045
-40.260876,42.397697,1.242628,-0.498363,31.370352
-40.434872,42.462208,1.242748,-0.511713,31.386405
-40.607769,42.528999,1.242858,-0.525033,31.403005
-40.779537,42.598045,1.242957,-0.538320,31.418721
-40.950146,42.669327,1.243044,-0.551572,31.433507
-41.119568,42.742813,1.243117,-0.564791,31.450024
-41.290031,42.819534,1.243176,-0.578152,31.464900
-41.456982,42.897388,1.243219,-0.591301,31.480516
-41.622665,42.977379,1.243245,-0.604416,31.496511
-41.787052,43.059467,1.243254,-0.617500,31.512141
-41.950123,43.143639,1.243246,-0.630553,31.528186
-42.111851,43.229858,1.243221,-0.643577,31.544566
-42.272209,43.318104,1.243181,-0.656575,31.559129
-42.431179,43.408344,1.243126,-0.669549,31.574411
-42.588730,43.500557,1.243056,-0.682501,31.590476
-42.588730,43.500557,1.243056,-0.695435,31.607133
-42.744846,43.594715,1.242974,-0.695435,31.623165
-42.899509,43.690784,1.242881,-0.708355,31.638760
-43.052689,43.788742,1.242778,-0.721265,31.654573
-43.204697,43.888783,1.242667,-0.734194,31.670359
-43.354855,43.990444,1.242550,-0.747088,31.686049
-43.503464,44.093922,1.242429,-0.759977,31.701049
-43.650513,44.199184,1.242305,-0.772862,31.716353
-43.795975,44.306217,1.242181,-0.785743,31.731045
-43.939827,44.414989,1.242057,-0.798622,31.745253
-44.082176,44.525578,1.241936,-0.811510,31.760920
-44.222759,44.637764,1.241819,-0.824386,31.776622
-44.361671,44.751625,1.241708,-0.837260,31.792269
-44.361671,44.751625,1.241708,-0.850134,31.806324
-44.498901,44.867134,1.241603,-0.850134,31.821277
-44.634426,44.984268,1.241506,-0.863008,31.837626
-44.768227,45.103001,1.241418,-0.875882,31.852392
-44.900291,45.223309,1.241339,-0.888755,31.868033
-45.030598,45.345169,1.241270,-0.901629,31.883115
-45.159134,45.468559,1.241211,-0.914503,31.898358
-45.285877,45.593449,1.241162,-0.927377,31.913754
-45.410812,45.719818,1.241124,-0.940251,31.930379
-45.533928,45.847637,1.241096,-0.953124,31.945291
-45.655209,45.976887,1.241078,-0.965998,31.961868
-45.774635,46.107540,1.241070,-0.978871,31.977533
-45.892197,46.239567,1.241070,-0.991744,31.992558
-46.007877,46.372948,1.241079,-1.004616,32.009115
-46.121666,46.507656,1.241095,-1.017487,32.024416
-46.121666,46.507656,1.241095,-1.017487,32.039435
-46.233547,46.643661,1.241118,-1.030356,32.055034
-46.343510,46.780941,1.241147,-1.043224,32.070218
-46.451542,46.919468,1.241181,-1.056089,32.085358
-46.557625,47.059216,1.241218,-1.068953,32.100434
-46.661755,47.200157,1.241259,-1.081814,32.115723
-46.763916,47.342266,1.241302,-1.094672,32.131276
-46.864098,47.485519,1.241346,-1.107526,32.146415
-46.962288,47.629883,1.241390,-1.120377,32.161985
-47.058479,47.775337,1.241434,-1.133225,32.177227
-47.152660,47.921844,1.241477,-1.146068,32.192536
-47.244820,48.069389,1.241518,-1.158907,32.208072
-47.244820,48.069389,1.241518,-1.171741,32.223144
-47.334946,48.217937,1.241557,-1.171741,32.239200
-47.423035,48.367458,1.241592,-1.184570,32.255571
-47.509079,48.517933,1.241625,-1.197394,32.270242
-47.593060,48.669327,1.241654,-1.210213,32.286170
-47.674980,48.821617,1.241678,-1.223027,32.300889
-47.754826,48.974770,1.241699,-1.235834,32.316407
-47.832592,49.128761,1.241715,-1.248636,32.332068
-47.908272,49.283558,1.241727,-1.261432,32.347395
-47.981853,49.439140,1.241735,-1.274222,32.362447
-48.053337,49.595470,1.241739,-1.287006,32.378474
-48.122715,49.752529,1.241738,-1.299784,32.393371
-48.189980,49.910282,1.241734,-1.312555,32.409008
-48.255127,50.068703,1.241726,-1.325320,32.423414
-48.255127,50.068703,1.241726,-1.325320,32.438632
-48.318207,50.227917,1.241714,-1.338091,32.454570
-48.379105,50.387589,1.241700,-1.350844,32.468254
-48.437870,50.547840,1.241683,-1.363588,32.483391
-48.494507,50.708645,1.241664,-1.376323,32.499433
-48.549011,50.869976,1.241643,-1.389047,32.514081
-48.601379,51.031803,1.241620,-1.401760,32.529210
-48.651615,51.194099,1.241596,-1.414462,32.545205
-48.699711,51.356831,1.241570,-1.427152,32.560515
-48.745667,51.519978,1.241545,-1.439831,32.575562
-48.789486,51.683502,1.241519,-1.452497,32.592298
-48.789486,51.683502,1.241519,-1.465151,32.607322
-48.831165,51.847389,1.241493,-1.465151,32.622421
-48.870705,52.011597,1.241467,-1.477792,32.638464
-48.908108,52.176105,1.241441,-1.490422,32.653239
-48.943371,52.340885,1.241416,-1.503039,32.668532
-48.976498,52.505909,1.241392,-1.515644,32.685426
-49.007488,52.671146,1.241369,-1.528237,32.700330
-49.036350,52.836575,1.241348,-1.540818,32.716430
-49.063080,53.002163,1.241327,-1.553387,32.731233
-49.087677,53.167881,1.241308,-1.565943,32.746491
-49.110153,53.333710,1.241290,-1.578487,32.762116
-49.130508,53.499619,1.241274,-1.591019,32.778203
-49.148746,53.665581,1.241259,-1.603539,32.793388
-49.164867,53.831570,1.241246,-1.616047,32.809399
-49.178883,53.997559,1.241234,-1.628543,32.824392
-49.190792,54.163521,1.241224,-1.641027,32.841455
-49.190792,54.163521,1.241224,-1.653499,32.856983
-49.200600,54.329430,1.241215,-1.653499,32.871141
-49.208317,54.495258,1.241207,-1.665959,32.887127
-49.213940,54.660984,1.241201,-1.678407,32.902339
-49.217484,54.826580,1.241195,-1.690843,32.916850
-49.218952,54.992020,1.241191,-1.703267,32.932633
-49.218349,55.157280,1.241188,-1.715679,32.948149
-49.215683,55.322334,1.241185,-1.728080,32.963369
-49.210960,55.487156,1.241183,-1.740468,32.978471
-49.204189,55.651722,1.241182,-1.752845,32.993173
-49.195377,55.816006,1.241181,-1.765209,33.009227
-49.184532,55.979984,1.241181,-1.777562,33.025445
-49.171661,56.143635,1.241181,-1.789903,33.040465
-49.171661,56.143635,1.241181,-1.789903,33.056171
-49.156776,56.306931,1.241181,-1.802233,33.070228
-49.139881,56.469845,1.241181,-1.814550,33.086132
-49.120987,56.632362,1.241181,-1.826856,33.102372
-49.100105,56.794449,1.241181,-1.839150,33.116883
-49.077244,56.956089,1.241181,-1.851432,33.132735
-49.052410,57.117256,1.241180,-1.863703,33.148241
-49.025620,57.277927,1.241179,-1.875962,33.164001
-48.996876,57.438080,1.241178,-1.888210,33.180042
-48.966198,57.597691,1.241177,-1.900445,33.195465
-48.933586,57.756741,1.241175,-1.912670,33.212062
